,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
264265,2022,1,1,28,5,28/01/2022,UA,UA_CODESHARE,19977,UA,3493,,,,,YX,20452,YX,N746YX,3493,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,910,905.0,-5.0,0.0,0.0,-1.0,0900-0959,72.0,1017.0,1158.0,5.0,1127,1203.0,36.0,36.0,1.0,2.0,1100-1159,0.0,,0.0,137.0,178.0,101.0,1.0,529.0,3,0.0,0.0,36.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
442167,2022,1,1,20,4,20/01/2022,AA,AA_CODESHARE,19805,AA,6261,,,,,OO,20304,OO,N505SY,6261,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1720,1710.0,-10.0,0.0,0.0,-1.0,1700-1759,16.0,1726.0,1933.0,14.0,2010,1947.0,-23.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,170.0,157.0,127.0,1.0,954.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
52737,2022,1,1,13,4,13/01/2022,DL,DL,19790,DL,1001,,,,,DL,19790,DL,N589NW,1001,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,600,555.0,-5.0,0.0,0.0,-1.0,0600-0659,16.0,611.0,1023.0,6.0,1054,1029.0,-25.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,174.0,154.0,132.0,1.0,1199.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
145201,2022,1,1,28,5,28/01/2022,AA,AA_CODESHARE,19805,AA,5487,,,,,OH,20397,OH,N529EA,5487,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,1510,1526.0,16.0,16.0,1.0,1.0,1500-1559,42.0,1608.0,1653.0,4.0,1647,1657.0,10.0,10.0,0.0,0.0,1600-1659,0.0,,0.0,97.0,91.0,45.0,1.0,296.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
206107,2022,1,1,23,7,23/01/2022,WN,WN,19393,WN,1055,,,,,WN,19393,WN,N8652B,1055,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,605,655.0,50.0,50.0,1.0,3.0,0600-0659,7.0,702.0,848.0,10.0,825,858.0,33.0,33.0,1.0,2.0,0800-0859,0.0,,0.0,200.0,183.0,166.0,1.0,1182.0,5,33.0,0.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
293678,2022,1,1,27,4,27/01/2022,DL,DL_CODESHARE,19790,DL,5112,,,,,9E,20363,9E,N917XJ,5112,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1926,1925.0,-1.0,0.0,0.0,-1.0,1900-1959,22.0,1947.0,2035.0,8.0,2053,2043.0,-10.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,87.0,78.0,48.0,1.0,254.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
73095,2022,1,1,21,5,21/01/2022,F9,F9,20436,F9,458,,,,,F9,20436,F9,N344FR,458,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,727,717.0,-10.0,0.0,0.0,-1.0,0700-0759,24.0,741.0,1009.0,5.0,1037,1014.0,-23.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,130.0,117.0,88.0,1.0,680.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
113908,2022,1,1,2,7,02/01/2022,AA,AA_CODESHARE,19805,AA,4492,,,,,MQ,20398,MQ,N258NN,4492,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,15249,1524906,35249,TLH,"Tallahassee, FL",FL,12,Florida,33,1825,,,,,,1800-1859,,,,,1952,,,,,,1900-1959,1.0,A,0.0,87.0,,,1.0,402.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
303343,2022,1,1,10,1,10/01/2022,DL,DL_CODESHARE,19790,DL,5530,,,,,9E,20363,9E,N316PQ,5530,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14574,1457405,34574,ROA,"Roanoke, VA",VA,51,Virginia,38,942,938.0,-4.0,0.0,0.0,-1.0,0900-0959,17.0,955.0,1048.0,3.0,1105,1051.0,-14.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,83.0,73.0,53.0,1.0,357.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
300159,2022,1,1,7,5,07/01/2022,DL,DL_CODESHARE,19790,DL,5388,,,,,9E,20363,9E,N181PQ,5388,10685,1068503,30685,BMI,"Bloomington/Normal, IL",IL,17,Illinois,41,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1605,1600.0,-5.0,0.0,0.0,-1.0,1600-1659,10.0,1610.0,1819.0,8.0,1842,1827.0,-15.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,97.0,87.0,69.0,1.0,533.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
88116,2022,1,1,20,4,20/01/2022,HA,HA,19690,HA,126,,,,,HA,19690,HA,N480HA,126,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,600,555.0,-5.0,0.0,0.0,-1.0,0600-0659,9.0,604.0,624.0,6.0,641,630.0,-11.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,41.0,35.0,20.0,1.0,100.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
292961,2022,1,1,18,2,18/01/2022,DL,DL_CODESHARE,19790,DL,5084,,,,,9E,20363,9E,N904XJ,5084,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1029,1025.0,-4.0,0.0,0.0,-1.0,1000-1059,16.0,1041.0,1129.0,7.0,1159,1136.0,-23.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,90.0,71.0,48.0,1.0,292.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
37208,2022,1,1,9,7,09/01/2022,DL,DL,19790,DL,2672,,,,,DL,19790,DL,N347DN,2672,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1529,1538.0,9.0,9.0,0.0,0.0,1500-1559,15.0,1553.0,1837.0,14.0,1848,1851.0,3.0,3.0,0.0,0.0,1800-1859,0.0,,0.0,199.0,193.0,164.0,1.0,1096.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
101766,2022,1,1,16,7,16/01/2022,AA,AA_CODESHARE,19805,AA,3929,,,,,MQ,20398,MQ,N681AE,3929,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1515,1508.0,-7.0,0.0,0.0,-1.0,1500-1559,29.0,1537.0,1607.0,12.0,1616,1619.0,3.0,3.0,0.0,0.0,1600-1659,0.0,,0.0,61.0,71.0,30.0,1.0,109.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
160784,2022,1,1,1,6,01/01/2022,WN,WN,19393,WN,3409,,,,,WN,19393,WN,N7815L,3409,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,2150,2216.0,26.0,26.0,1.0,1.0,2100-2159,6.0,2222.0,2319.0,6.0,2305,2325.0,20.0,20.0,1.0,1.0,2300-2359,0.0,,0.0,75.0,69.0,57.0,1.0,323.0,2,19.0,0.0,0.0,0.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
544802,2022,1,1,13,4,13/01/2022,UA,UA_CODESHARE,19977,UA,4399,,,,,G7,20500,G7,N544GJ,4399,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1629,1625.0,-4.0,0.0,0.0,-1.0,1600-1659,20.0,1645.0,1730.0,6.0,1750,1736.0,-14.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,81.0,71.0,45.0,1.0,199.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
501108,2022,1,1,9,7,09/01/2022,UA,UA,19977,UA,1256,,,,,UA,19977,UA,N69816,1256,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,13.0,812.0,946.0,10.0,1014,956.0,-18.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,246.0,237.0,214.0,1.0,1436.0,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
108454,2022,1,1,2,7,02/01/2022,AA,AA_CODESHARE,19805,AA,4148,,,,,MQ,20398,MQ,N263NN,4148,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15919,1591904,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,1646,1754.0,68.0,68.0,1.0,4.0,1600-1659,22.0,1816.0,1903.0,38.0,1803,1941.0,98.0,98.0,1.0,6.0,1800-1859,0.0,,0.0,77.0,107.0,47.0,1.0,280.0,2,1.0,0.0,30.0,0.0,67.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
372620,2022,1,1,28,5,28/01/2022,AA,AA,19805,AA,2663,,,,,AA,19805,AA,N427AN,2663,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2359,,,,,,2300-2359,,,,,810,,,,,,0800-0859,1.0,B,0.0,311.0,,,1.0,2521.0,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
309186,2022,1,1,29,6,29/01/2022,AA,AA,19805,AA,455,,,,,AA,19805,AA,N905AU,455,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2140,2132.0,-8.0,0.0,0.0,-1.0,2100-2159,14.0,2146.0,2218.0,5.0,2243,2223.0,-20.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,63.0,51.0,32.0,1.0,190.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
109365,2022,1,1,26,3,26/01/2022,AA,AA_CODESHARE,19805,AA,4172,,,,,MQ,20398,MQ,N909AE,4172,12951,1295106,32951,LFT,"Lafayette, LA",LA,22,Louisiana,72,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1052,1042.0,-10.0,0.0,0.0,-1.0,1000-1059,11.0,1053.0,1159.0,10.0,1231,1209.0,-22.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,99.0,87.0,66.0,1.0,351.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
215298,2022,1,1,9,7,09/01/2022,WN,WN,19393,WN,3245,,,,,WN,19393,WN,N725SW,3245,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,1820,1817.0,-3.0,0.0,0.0,-1.0,1800-1859,12.0,1829.0,2338.0,4.0,2345,2342.0,-3.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,205.0,205.0,189.0,1.0,1524.0,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
503947,2022,1,1,26,3,26/01/2022,UA,UA,19977,UA,673,,,,,UA,19977,UA,N69819,673,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1137,1128.0,-9.0,0.0,0.0,-1.0,1100-1159,12.0,1140.0,1300.0,3.0,1318,1303.0,-15.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,161.0,155.0,140.0,1.0,854.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
37615,2022,1,1,10,1,10/01/2022,DL,DL,19790,DL,389,,,,,DL,19790,DL,N354DN,389,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1120,1110.0,-10.0,0.0,0.0,-1.0,1100-1159,14.0,1124.0,1352.0,5.0,1420,1357.0,-23.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,180.0,167.0,148.0,1.0,946.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
454962,2022,1,1,26,3,26/01/2022,UA,UA_CODESHARE,19977,UA,4744,,,,,OO,20304,OO,N924SW,4744,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1330,1341.0,11.0,11.0,0.0,0.0,1300-1359,14.0,1355.0,1437.0,6.0,1459,1443.0,-16.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,149.0,122.0,102.0,1.0,692.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
199384,2022,1,1,14,5,14/01/2022,WN,WN,19393,WN,2800,,,,,WN,19393,WN,N951WN,2800,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,700,700.0,0.0,0.0,0.0,0.0,0700-0759,13.0,713.0,816.0,8.0,835,824.0,-11.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,95.0,84.0,63.0,1.0,391.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
537761,2022,1,1,26,3,26/01/2022,UA,UA_CODESHARE,19977,UA,3997,,,,,ZW,20046,ZW,N455AW,3997,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1314,1305.0,-9.0,0.0,0.0,-1.0,1300-1359,17.0,1322.0,1317.0,26.0,1356,1343.0,-13.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,102.0,98.0,55.0,1.0,286.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
414791,2022,1,1,23,7,23/01/2022,B6,B6,20409,B6,2592,,,,,B6,20409,B6,N597JB,2592,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1010,1052.0,42.0,42.0,1.0,2.0,1000-1059,35.0,1127.0,1345.0,4.0,1258,1349.0,51.0,51.0,1.0,3.0,1200-1259,0.0,,0.0,168.0,177.0,138.0,1.0,1089.0,5,18.0,0.0,9.0,0.0,24.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
253681,2022,1,1,28,5,28/01/2022,WN,WN,19393,WN,2135,,,,,WN,19393,WN,N8810L,2135,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,600,616.0,16.0,16.0,1.0,1.0,0600-0659,44.0,700.0,1003.0,6.0,940,1009.0,29.0,29.0,1.0,1.0,0900-0959,0.0,,0.0,160.0,173.0,123.0,1.0,1024.0,5,16.0,0.0,13.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
279863,2022,1,1,27,4,27/01/2022,AA,AA_CODESHARE,19805,AA,4783,,,,,YX,20452,YX,N120HQ,4783,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1552,1546.0,-6.0,0.0,0.0,-1.0,1500-1559,12.0,1558.0,1842.0,9.0,1904,1851.0,-13.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,132.0,125.0,104.0,1.0,814.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
323527,2022,1,1,23,7,23/01/2022,AA,AA,19805,AA,2853,,,,,AA,19805,AA,N439AN,2853,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,700,656.0,-4.0,0.0,0.0,-1.0,0700-0759,15.0,711.0,751.0,10.0,837,801.0,-36.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,217.0,185.0,160.0,1.0,1235.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
98647,2022,1,1,2,7,02/01/2022,AA,AA_CODESHARE,19805,AA,3799,,,,,MQ,20398,MQ,N619AE,3799,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,850,855.0,5.0,5.0,0.0,0.0,0800-0859,15.0,910.0,1013.0,5.0,1017,1018.0,1.0,1.0,0.0,0.0,1000-1059,0.0,,0.0,87.0,83.0,63.0,1.0,364.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
289402,2022,1,1,17,1,17/01/2022,DL,DL_CODESHARE,19790,DL,4936,,,,,9E,20363,9E,N8783E,4936,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13377,1337702,33377,MLU,"Monroe, LA",LA,22,Louisiana,72,1555,1550.0,-5.0,0.0,0.0,-1.0,1500-1559,14.0,1604.0,1615.0,3.0,1639,1618.0,-21.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,104.0,88.0,71.0,1.0,448.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
434333,2022,1,1,17,1,17/01/2022,DL,DL_CODESHARE,19790,DL,4053,,,,,OO,20304,OO,N273SY,4053,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,925,924.0,-1.0,0.0,0.0,-1.0,0900-0959,14.0,938.0,1007.0,5.0,1030,1012.0,-18.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,65.0,48.0,29.0,1.0,129.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
37483,2022,1,1,9,7,09/01/2022,DL,DL,19790,DL,2958,,,,,DL,19790,DL,N331DN,2958,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,845,842.0,-3.0,0.0,0.0,-1.0,0800-0859,11.0,853.0,1019.0,3.0,1033,1022.0,-11.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,108.0,100.0,86.0,1.0,545.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
74029,2022,1,1,23,7,23/01/2022,F9,F9,20436,F9,1418,,,,,F9,20436,F9,N702FR,1418,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,28,30.0,2.0,2.0,0.0,0.0,0001-0559,41.0,111.0,629.0,16.0,602,645.0,43.0,43.0,1.0,2.0,0600-0659,0.0,,0.0,214.0,255.0,198.0,1.0,1514.0,7,2.0,0.0,41.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
327433,2022,1,1,11,2,11/01/2022,AA,AA,19805,AA,595,,,,,AA,19805,AA,N780AN,595,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1100,1053.0,-7.0,0.0,0.0,-1.0,1100-1159,24.0,1117.0,1344.0,9.0,1407,1353.0,-14.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,187.0,180.0,147.0,1.0,1089.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
477191,2022,1,1,23,7,23/01/2022,DL,DL_CODESHARE,19790,DL,3707,,,,,OO,20304,OO,N265SY,3707,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,1145,1411.0,146.0,146.0,1.0,9.0,1100-1159,12.0,1423.0,1606.0,4.0,1404,1610.0,126.0,126.0,1.0,8.0,1400-1459,0.0,,0.0,139.0,119.0,103.0,1.0,696.0,3,0.0,126.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
466164,2022,1,1,30,7,30/01/2022,UA,UA_CODESHARE,19977,UA,4687,,,,,OO,20304,OO,N973SW,4687,12280,1228002,32280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,700,651.0,-9.0,0.0,0.0,-1.0,0700-0759,26.0,717.0,824.0,12.0,856,836.0,-20.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,116.0,105.0,67.0,1.0,458.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
127932,2022,1,1,28,5,28/01/2022,NK,NK,20416,NK,631,,,,,NK,20416,NK,N649NK,631,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,700,655.0,-5.0,0.0,0.0,-1.0,0700-0759,14.0,709.0,1343.0,6.0,1410,1349.0,-21.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,250.0,234.0,214.0,1.0,1947.0,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
17070,2022,1,1,31,1,31/01/2022,DL,DL,19790,DL,1694,,,,,DL,19790,DL,N135DQ,1694,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,955,949.0,-6.0,0.0,0.0,-1.0,0900-0959,12.0,1001.0,1318.0,13.0,1342,1331.0,-11.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,167.0,162.0,137.0,1.0,1086.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
471943,2022,1,1,2,7,02/01/2022,UA,UA_CODESHARE,19977,UA,5049,,,,,OO,20304,OO,N923SW,5049,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10272,1027205,30272,ALS,"Alamosa, CO",CO,8,Colorado,82,2040,2050.0,10.0,10.0,0.0,0.0,2000-2059,37.0,2127.0,2153.0,5.0,2154,2158.0,4.0,4.0,0.0,0.0,2100-2159,0.0,,0.0,74.0,68.0,26.0,1.0,179.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
118297,2022,1,1,28,5,28/01/2022,NK,NK,20416,NK,1430,,,,,NK,20416,NK,N921NK,1430,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1329,1342.0,13.0,13.0,0.0,0.0,1300-1359,17.0,1359.0,1601.0,10.0,1603,1611.0,8.0,8.0,0.0,0.0,1600-1659,0.0,,0.0,154.0,149.0,122.0,1.0,993.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
